filename,duration_sec,mean_L,median_L,std_L,min_L,max_L,range_L,skew_L,kurtosis_L,delta_L_std,mean_f1,median_f1,std_f1,min_f1,max_f1,range_f1,skew_f1,kurtosis_f1,mean_f2,median_f2,std_f2,min_f2,max_f2,range_f2,skew_f2,kurtosis_f2,mean_f2_f1,std_f2_f1
common_voice_en_38741646.mp3,2.4200,26.3827,22.8220,14.7576,7.2069,91.2880,84.0811,2.3194,6.1941,16.7795,402.7753,375.7339,188.6470,93.9335,1189.8239,1095.8904,1.7360,4.6171,3647.2320,2755.3816,1904.8857,2191.7808,14434.4423,12242.6614,2.4191,8.0664,11.3428,9.4595
common_voice_en_3399.mp3,0.5200,21.0396,15.2147,16.4626,7.3030,91.2880,83.9850,2.1797,5.1978,22.7490,591.6002,563.6008,297.5088,93.9335,1174.1683,1080.2348,0.2921,-0.8258,11297.3054,10144.8141,6736.1309,2958.9041,21698.6301,18739.7260,0.2216,-1.5268,26.5505,24.3318
common_voice_en_26018.mp3,0.5500,31.0113,30.4293,12.7190,7.3030,60.8587,53.5556,0.0581,-0.8900,11.2327,355.2393,281.8004,234.3659,140.9002,1174.1683,1033.2681,2.3008,4.9204,11655.4350,8876.7123,4879.1324,3663.4051,21651.6634,17988.2583,0.6013,-0.8599,43.6399,26.9825
common_voice_en_33271633.mp3,2.2200,21.5561,18.2576,16.4941,7.2069,91.2880,84.0811,2.4123,6.9123,16.0335,585.1801,469.6673,328.7809,93.9335,1189.8239,1095.8904,0.5567,-1.0668,6308.0693,4289.6282,3855.7914,2442.2701,14465.7534,12023.4834,0.9781,-0.4792,16.9983,20.5773
common_voice_en_1334.mp3,0.1300,28.9798,22.8220,25.3890,7.3030,91.2880,83.9850,1.2103,0.3580,33.3567,581.6649,375.7339,399.1804,93.9335,1174.1683,1080.2348,0.2782,-1.5731,11438.2056,10191.7808,5778.1156,2771.0372,21557.7299,18786.6928,0.5492,-0.9056,46.7128,64.7783
common_voice_en_20285354.mp3,2.2900,18.8785,16.5978,10.5817,7.3030,91.2880,83.9850,3.6698,19.3671,12.2730,538.9894,516.6341,194.7430,93.9335,1174.1683,1080.2348,0.4528,0.5051,11392.6115,8172.2114,6837.1367,2348.3366,21698.6301,19350.2935,0.3744,-1.5037,26.5615,28.6194
common_voice_en_20635.mp3,0.3700,10.1376,8.6941,4.3210,7.3030,30.4293,23.1263,3.2643,11.2727,4.5599,925.3716,986.3014,203.3689,281.8004,1174.1683,892.3679,-1.4612,1.9057,12854.9215,14559.6869,4256.4496,6293.5421,19397.2603,13103.7182,0.1174,-1.2163,15.6389,9.6669
common_voice_en_26103.mp3,1.0500,19.3023,15.2147,13.2361,7.6073,91.2880,83.6807,2.7345,8.9999,10.0471,570.3103,563.6008,226.3544,93.9335,1127.2016,1033.2681,-0.0509,-0.7238,10630.1370,10332.6810,5562.5921,3240.7045,21745.5969,18504.8924,0.4838,-0.8616,23.2300,19.4840
common_voice_en_31063695.mp3,3.0000,25.1247,21.0665,14.0710,7.2069,91.2880,84.0811,2.6815,8.9023,13.7815,416.5427,407.0450,180.1720,93.9335,1189.8239,1095.8904,1.4835,4.0962,6767.0711,6497.0646,2888.7853,1628.1800,14434.4423,12806.2622,0.3494,-0.4035,19.4398,13.2354
common_voice_en_16265.mp3,0.2500,51.3724,60.8587,21.9712,9.6093,91.2880,81.6788,0.0019,-0.5273,27.9305,225.4403,140.9002,169.0802,93.9335,892.3679,798.4344,2.5340,6.9584,9938.1605,8782.7789,4654.1164,3992.1722,21698.6301,17706.4579,0.7050,-0.0843,57.8163,34.1055
common_voice_en_56986.mp3,1.4100,22.4193,14.0443,18.6842,7.3030,91.2880,83.9850,2.1621,4.6202,17.7857,576.5916,610.5675,294.5636,93.9335,1174.1683,1080.2348,0.1747,-0.9468,10477.5784,8688.8454,6215.8951,2864.9706,21698.6301,18833.6595,0.5270,-1.0496,28.4415,37.7387
common_voice_en_36826289.mp3,2.4600,26.0398,17.1165,20.1848,7.2069,91.2880,84.0811,1.7726,2.5411,15.5570,486.8503,500.9785,250.3533,93.9335,1189.8239,1095.8904,0.3852,-0.2284,6799.6118,5776.9080,4330.4710,1534.2466,14465.7534,12931.5068,0.4561,-1.2203,19.1295,19.6740
common_voice_en_32260084.mp3,2.2800,23.0823,19.5617,14.5905,7.2069,91.2880,84.0811,1.9017,5.2604,13.8653,510.4542,438.3562,275.6614,93.9335,1189.8239,1095.8904,0.7534,-0.3376,5727.6067,4821.9178,2840.9875,1628.1800,14434.4423,12806.2622,2.0042,3.3764,15.2155,13.1451
common_voice_en_16594.mp3,0.2800,26.5453,26.0823,6.9425,14.0443,45.6440,31.5997,1.1690,1.9144,8.4359,343.8636,328.7671,87.0140,187.8669,610.5675,422.7006,0.9401,1.7772,8722.3931,8407.0450,5523.1339,2771.0372,21651.6634,18880.6262,1.1415,0.4831,26.3608,17.0884
common_voice_en_25714997.mp3,0.5900,14.6024,9.7809,11.0705,7.2069,68.4660,61.2591,2.6475,8.1292,12.7182,780.1254,876.7123,299.6219,125.2446,1189.8239,1064.5793,-0.5489,-0.7021,5926.2994,5260.2740,2699.2545,2410.9589,14340.5088,11929.5499,1.8350,2.8356,9.2082,6.2684
common_voice_en_38712005.mp3,2.0200,18.8754,18.2576,8.6523,7.2069,54.7728,47.5659,1.5186,3.6591,7.5163,548.1002,469.6673,241.2761,156.5558,1189.8239,1033.2681,0.8567,-0.2222,7255.9726,5949.1194,3689.3496,1878.6693,14465.7534,12587.0841,0.7094,-0.7335,16.4229,13.0264
common_voice_en_41074654.mp3,2.6500,24.5695,21.0665,13.7463,7.8247,91.2880,83.4633,2.2675,6.8238,14.0363,438.9469,407.0450,209.6176,93.9335,1095.8904,1001.9569,1.1598,1.1388,6816.4974,7076.3209,2510.6484,3225.0489,14403.1311,11178.0822,0.4654,-0.1256,19.2778,12.7386
common_voice_en_32260121.mp3,1.2800,21.3843,18.2576,13.6218,7.2069,91.2880,84.0811,2.4040,7.0480,12.3811,518.8356,469.6673,236.0271,93.9335,1189.8239,1095.8904,0.6229,0.0447,4731.8982,4227.0059,1820.5794,1941.2916,14434.4423,12493.1507,2.6634,9.2199,11.8095,10.3645
common_voice_en_16293.mp3,0.2800,41.7216,33.4723,22.1274,16.5978,91.2880,74.6902,1.4366,0.7800,27.9056,251.6075,258.3170,99.0082,93.9335,516.6341,422.7006,0.3485,0.2946,12057.0310,12634.0509,7008.7842,2630.1370,21698.6301,19068.4932,0.0533,-1.5017,54.3443,35.4424
common_voice_en_30645556.mp3,0.1600,54.9247,42.3837,25.6917,8.2989,91.2880,82.9891,0.1856,-1.1712,33.8654,227.0059,203.5225,217.3533,93.9335,1033.2681,939.3346,3.1135,8.8779,5806.2622,4962.8180,3259.0492,2692.7593,14309.1977,11616.4384,1.5221,1.3933,39.0554,34.9858
common_voice_en_31067253.mp3,0.6100,30.6953,27.3864,17.0148,7.4017,91.2880,83.8863,1.0322,1.3065,16.5653,390.1062,313.1115,244.9468,93.9335,1158.5127,1064.5793,1.1930,0.4691,8788.1685,8547.9452,4580.6120,1847.3581,14465.7534,12618.3953,-0.1294,-1.5151,33.3279,25.7019
common_voice_en_20967.mp3,0.9300,28.4383,22.8220,18.0496,7.9381,91.2880,83.3499,2.1316,4.2409,19.7825,387.3493,375.7339,174.7394,93.9335,1080.2348,986.3014,1.1017,2.7029,14302.6324,15311.1546,5981.9292,2771.0372,21745.5969,18974.5597,-0.3656,-1.1909,48.6591,39.4073
common_voice_en_13655.mp3,0.6500,21.0796,14.0443,16.6742,7.3030,91.2880,83.9850,1.8568,3.8050,18.3158,627.1865,610.5675,341.5189,93.9335,1174.1683,1080.2348,0.1756,-1.3148,9816.0470,5542.0744,6681.6955,2818.0039,21651.6634,18833.6595,0.6348,-1.2795,29.4535,34.8220
common_voice_en_30536404.mp3,2.4800,28.0692,24.8967,15.1946,7.2069,91.2880,84.0811,2.0695,5.4980,14.2043,377.8802,344.4227,167.6734,93.9335,1189.8239,1095.8904,1.1641,3.0048,7491.0675,6528.3757,3515.1992,1972.6027,14465.7534,12493.1507,0.2495,-0.8050,24.7026,18.5869
common_voice_en_30531435.mp3,1.4700,22.8013,14.4139,18.1924,7.2069,91.2880,84.0811,1.8987,3.3999,15.6425,565.5178,594.9119,288.5758,93.9335,1189.8239,1095.8904,0.0635,-1.1564,7348.9623,5667.3190,3331.7083,1784.7358,14465.7534,12681.0176,0.6022,-0.6390,20.8600,21.7726
common_voice_en_37267724.mp3,4.0600,25.0376,21.0665,15.7085,7.2069,91.2880,84.0811,2.2394,6.1087,15.8562,447.4565,407.0450,215.9578,93.9335,1189.8239,1095.8904,0.9018,0.8301,5757.3964,5636.0078,2702.7020,1659.4912,14434.4423,12774.9511,1.3910,2.2662,16.9991,15.4952
common_voice_en_20285586.mp3,2.0100,19.9946,16.5978,12.5494,7.3030,91.2880,83.9850,2.5016,9.5678,14.2149,558.2265,516.6341,255.6719,93.9335,1174.1683,1080.2348,0.3836,-0.7440,10911.2364,8172.2114,6337.5264,2207.4364,21698.6301,19491.1937,0.4374,-1.3094,27.1445,26.7435
common_voice_en_37960977.mp3,1.8900,38.8229,34.2330,20.1685,7.2069,91.2880,84.0811,0.8641,0.6166,20.5155,309.1355,250.4892,224.0924,93.9335,1189.8239,1095.8904,2.0934,4.3008,6467.3273,5855.1859,3946.6691,1502.9354,14465.7534,12962.8180,0.8553,-0.5586,31.5688,30.5375
common_voice_en_38739742.mp3,0.9400,24.8730,21.9442,13.5566,7.2069,91.2880,84.0811,2.0272,6.1564,13.4481,437.0238,391.3894,215.4303,93.9335,1189.8239,1095.8904,1.1743,1.3646,4609.0686,4853.2290,1874.9659,2066.5362,14340.5088,12273.9726,2.2993,8.8845,13.3595,9.1238
common_voice_en_32255161.mp3,1.3900,20.0370,14.4139,15.7372,7.2069,91.2880,84.0811,1.9917,4.1624,9.5014,636.5851,594.9119,322.8138,93.9335,1189.8239,1095.8904,-0.0058,-1.4536,5841.8956,6230.9198,2440.3690,1878.6693,9863.0137,7984.3444,0.0323,-1.2553,14.1942,13.3991
common_voice_en_129942.mp3,1.0200,18.9289,15.9062,12.8828,7.3030,91.2880,83.9850,2.5612,9.6477,14.7780,616.0930,540.1174,302.4758,93.9335,1174.1683,1080.2348,0.3169,-1.2130,10210.6596,7890.4110,5671.4181,2066.5362,21604.6967,19538.1605,0.7317,-0.5468,24.1703,22.6852
common_voice_en_18691.mp3,0.7800,12.0136,10.4414,5.1502,7.3030,36.5152,29.2122,2.2170,5.9466,4.4965,803.8537,821.9178,231.5569,234.8337,1174.1683,939.3346,-0.4326,-0.5495,8284.2089,7960.8611,3441.1210,4367.9061,19350.2935,14982.3875,1.2747,1.8807,11.3589,6.1787
common_voice_en_31990311.mp3,1.8000,39.7996,39.1234,18.9641,7.2069,91.2880,84.0811,0.4105,-0.0276,18.1505,305.9796,219.1781,246.4079,93.9335,1189.8239,1095.8904,2.2805,4.5527,7473.4508,6481.4090,2963.8442,2692.7593,14465.7534,11772.9941,0.6627,-0.1348,35.2657,22.9616
common_voice_en_32838806.mp3,2.1200,26.9112,21.9442,20.6548,7.2069,91.2880,84.0811,1.3927,1.7817,18.2456,540.8559,391.3894,357.7405,93.9335,1189.8239,1095.8904,0.5019,-1.2121,5231.1782,3804.3053,3106.4419,1878.6693,14434.4423,12555.7730,1.5677,1.6880,17.0668,20.8901
common_voice_en_56983.mp3,1.3200,23.2233,18.2576,17.2678,8.2989,91.2880,82.9891,1.9607,4.1060,16.4531,534.7803,469.6673,275.0571,93.9335,1033.2681,939.3346,0.2459,-1.1603,9169.1870,8477.4951,5443.1407,2911.9374,21651.6634,18739.7260,0.8529,-0.3693,23.2050,24.9342
common_voice_en_12037.mp3,0.3200,21.6283,19.2719,16.5853,7.3030,91.2880,83.9850,2.5923,7.8689,22.4219,585.6164,446.1840,345.1305,93.9335,1174.1683,1080.2348,0.7210,-0.9489,6871.8200,4156.5558,5205.1880,3616.4384,21510.7632,17894.3249,1.5695,0.8705,17.3383,18.0820
common_voice_en_32649918.mp3,0.7900,29.5493,19.5617,23.3593,7.6073,91.2880,83.6807,1.6598,1.7073,21.9669,441.5269,438.3562,241.8483,93.9335,1127.2016,1033.2681,0.6142,0.2366,5308.6279,5385.5186,2974.6444,2160.4697,14434.4423,12273.9726,1.6606,2.6548,18.2205,23.0035
common_voice_en_31063539.mp3,2.3500,28.5122,24.8967,13.2561,7.2069,91.2880,84.0811,1.9397,5.7995,12.3416,361.3440,344.4227,172.4730,93.9335,1189.8239,1095.8904,2.2644,7.7020,5825.4736,6043.0528,2564.6886,1784.7358,14434.4423,12649.7065,0.3641,-0.3916,19.4312,13.3746
common_voice_en_1342.mp3,0.2300,39.2397,36.5152,26.3507,7.3030,91.2880,83.9850,0.6464,-0.4693,29.3859,410.4484,234.8337,357.4781,93.9335,1174.1683,1080.2348,1.1027,-0.3041,11792.7338,12681.0176,5240.9104,2958.9041,21698.6301,18739.7260,0.0031,-0.9443,56.3814,49.5897
common_voice_en_30453340.mp3,2.0800,17.8838,13.0411,12.7215,7.2069,91.2880,84.0811,2.2605,6.8092,12.4181,659.4912,657.5342,305.9869,93.9335,1189.8239,1095.8904,0.0057,-1.3039,4827.9392,3960.8611,2541.2482,2536.2035,14403.1311,11866.9276,1.8984,3.0050,10.6085,14.3945
common_voice_en_32359725.mp3,2.5700,18.0456,13.0411,11.6020,7.2069,68.4660,61.2591,1.7832,3.4542,6.6655,629.6344,657.5342,278.1896,125.2446,1189.8239,1064.5793,0.0369,-0.9413,6027.0927,5135.0294,3212.1735,2410.9589,14434.4423,12023.4834,1.1144,0.1513,13.1124,13.2133
common_voice_en_32259932.mp3,2.0300,23.1879,17.1165,15.5657,7.8247,91.2880,83.4633,2.4752,6.6308,13.9832,472.1352,500.9785,181.4160,93.9335,1095.8904,1001.9569,-0.1863,-0.3377,5852.5638,4164.3836,3529.9889,1722.1135,14465.7534,12743.6399,1.2263,0.2786,17.0778,18.7143
common_voice_en_30532002.mp3,2.6200,24.3213,22.8220,14.3911,7.2069,91.2880,84.0811,1.6224,3.6836,12.6053,476.8378,375.7339,259.2561,93.9335,1189.8239,1095.8904,0.8400,-0.2544,6933.9866,5792.5636,3122.8135,2223.0920,14465.7534,12242.6614,0.7808,-0.2513,19.4104,15.1256
common_voice_en_147076.mp3,1.7700,18.3031,15.2147,10.4710,7.3030,91.2880,83.9850,3.1628,15.0501,11.0913,570.4999,563.6008,229.4974,93.9335,1174.1683,1080.2348,0.6351,0.2638,10188.5966,6434.4423,6180.2211,3710.3718,21698.6301,17988.2583,0.6987,-1.0531,20.8206,14.4818
common_voice_en_34392472.mp3,2.9900,25.6845,22.8220,14.3451,7.2069,91.2880,84.0811,2.3335,7.1024,13.7339,418.5642,375.7339,201.0325,93.9335,1189.8239,1095.8904,1.4037,2.7104,5794.8674,3193.7378,3769.1448,1596.8689,14465.7534,12868.8845,0.9954,-0.2702,16.9117,16.8940
common_voice_en_31066854.mp3,1.8200,25.7294,24.8967,11.6137,7.6073,91.2880,83.6807,3.0096,12.7561,12.3441,385.1960,344.4227,158.6132,93.9335,1127.2016,1033.2681,2.1485,6.5318,8269.5856,8438.3562,4461.8168,1878.6693,14465.7534,12587.0841,0.1043,-1.6364,25.7689,19.6292
common_voice_en_10970.mp3,0.8100,24.8591,16.5978,20.1104,7.3030,91.2880,83.9850,2.0567,3.6465,22.9399,505.0373,516.6341,252.6037,93.9335,1174.1683,1080.2348,0.4743,0.1993,7028.7744,4931.5068,4013.1254,3757.3386,21651.6634,17894.3249,1.7180,2.6885,21.7173,31.1115
common_voice_en_32371819.mp3,1.2200,34.3857,30.4293,21.2429,7.2069,91.2880,84.0811,1.2093,1.1924,20.2485,388.3096,281.8004,312.5377,93.9335,1189.8239,1095.8904,1.6535,1.3162,7304.9950,6825.8317,3838.1478,1440.3131,14465.7534,13025.4403,0.5520,-0.8302,30.8733,29.6048
common_voice_en_33055858.mp3,1.6800,22.0466,19.5617,10.8542,7.4017,91.2880,83.8863,3.6695,19.6227,12.7742,455.6891,438.3562,190.7877,93.9335,1158.5127,1064.5793,1.7884,4.1572,5470.3196,3084.1487,4157.9246,1753.4247,14465.7534,12712.3288,1.2799,0.0628,14.1499,12.6798
common_voice_en_8602.mp3,0.2500,29.7353,26.0823,21.6716,7.3030,91.2880,83.9850,1.7973,2.5650,16.9126,432.0939,328.7671,279.2843,93.9335,1174.1683,1080.2348,1.3302,0.9407,14520.2348,16861.0568,5700.0615,4602.7397,21698.6301,17095.8904,-0.2825,-1.2275,51.9025,39.5742
common_voice_en_32564254.mp3,2.9200,30.0878,24.8967,18.7937,7.2069,91.2880,84.0811,1.5014,2.2917,16.0873,400.1823,344.4227,235.5544,93.9335,1189.8239,1095.8904,1.1263,0.8438,6053.8831,5651.6634,3094.8027,1534.2466,14434.4423,12900.1957,0.9423,0.2052,21.0047,16.9920
common_voice_en_17206.mp3,0.9100,18.5978,14.0443,14.0319,7.6073,91.2880,83.6807,3.2543,13.3824,14.7360,615.7287,610.5675,266.7266,93.9335,1127.2016,1033.2681,0.0304,-1.0775,6474.6995,4320.9393,3933.2772,2630.1370,21463.7965,18833.6595,1.6767,3.3211,13.7179,14.1803
common_voice_en_30531601.mp3,3.1600,26.0212,20.3141,16.9804,7.4017,91.2880,83.8863,1.3432,1.8560,14.2950,481.7558,422.7006,286.2511,93.9335,1158.5127,1064.5793,0.7717,-0.4376,7460.5762,6324.8532,3350.5522,2317.0254,14497.0646,12180.0391,0.4679,-0.9100,22.6612,18.2477
common_voice_en_35202336.mp3,3.3700,26.2277,22.8220,13.1732,7.2069,91.2880,84.0811,1.8121,5.1607,12.6325,406.9521,375.7339,205.3918,93.9335,1189.8239,1095.8904,1.6384,3.1925,6617.9888,5917.8082,3676.3235,1847.3581,14465.7534,12618.3953,0.9054,-0.2881,21.6874,20.0538
common_voice_en_32756575.mp3,1.6600,30.5729,30.4293,17.1872,7.2069,91.2880,84.0811,1.3795,2.8302,13.9179,389.8805,281.8004,251.1146,93.9335,1189.8239,1095.8904,1.4468,1.3015,6035.6966,6043.0528,2764.4696,2473.5812,14465.7534,11992.1722,0.5989,-0.1101,21.8274,20.0880
common_voice_en_11837.mp3,1.8500,22.9257,16.5978,17.9312,7.3030,91.2880,83.9850,2.4019,5.8810,18.4231,528.8200,516.6341,260.1407,93.9335,1174.1683,1080.2348,0.4825,-0.2883,12934.8918,12821.9178,6521.4093,2771.0372,21698.6301,18927.5930,-0.1022,-1.4464,38.1817,44.5846
common_voice_en_32260112.mp3,2.8200,22.3251,18.2576,13.8771,7.4017,91.2880,83.8863,2.3794,7.6912,14.7854,495.5379,469.6673,224.7577,93.9335,1158.5127,1064.5793,0.5644,-0.0965,5382.2986,4900.1957,2739.5100,1847.3581,14465.7534,12618.3953,1.7871,2.8254,14.1941,14.2019
common_voice_en_34983106.mp3,4.3600,21.0848,14.4139,16.8897,7.2069,91.2880,84.0811,2.1146,5.0604,16.2149,615.5945,594.9119,325.8638,93.9335,1189.8239,1095.8904,0.1525,-1.2973,5981.8668,5260.2740,3078.6948,1252.4462,14465.7534,13213.3072,1.1616,0.6571,15.2736,16.7121
common_voice_en_35202287.mp3,1.8700,21.2947,16.1097,15.2120,7.2069,91.2880,84.0811,2.2180,6.1822,14.5606,559.9171,532.2896,272.0930,93.9335,1189.8239,1095.8904,0.2369,-0.9566,6832.5293,6199.6086,3491.3504,1659.4912,14465.7534,12806.2622,0.9273,-0.1106,17.3935,19.1201
common_voice_en_33307104.mp3,3.6500,22.3003,18.2576,12.7870,7.4017,91.2880,83.8863,1.9558,5.5346,12.1017,492.0569,469.6673,227.4259,93.9335,1158.5127,1064.5793,0.5871,-0.3395,5142.4926,3287.6712,3630.8736,1502.9354,14465.7534,12962.8180,1.3299,0.6018,13.7541,15.9127
common_voice_en_36745974.mp3,1.5000,23.1426,19.5617,12.0618,7.2069,91.2880,84.0811,1.7812,5.8963,9.9250,471.3372,438.3562,245.0495,93.9335,1189.8239,1095.8904,1.3655,1.6250,7208.8715,6606.6536,3928.4365,1628.1800,14465.7534,12837.5734,0.5201,-0.9628,20.0069,18.1599
common_voice_en_32836605.mp3,1.5900,22.4347,15.2147,18.1005,7.2069,91.2880,84.0811,2.0557,4.6447,16.0964,590.1857,563.6008,327.0242,93.9335,1189.8239,1095.8904,0.2937,-1.1682,6685.4238,5917.8082,2981.8357,1534.2466,14497.0646,12962.8180,0.1548,-0.8308,18.0343,20.6815
common_voice_en_32260148.mp3,1.2200,26.5162,22.8220,16.0151,7.2069,91.2880,84.0811,2.0597,5.2651,16.3974,426.8070,375.7339,224.2953,93.9335,1189.8239,1095.8904,1.1368,1.0144,5072.6637,4555.7730,2352.1165,1753.4247,14465.7534,12712.3288,2.4478,6.1398,16.7618,15.8795
common_voice_en_33342204.mp3,2.3700,25.1842,21.0665,15.2326,7.2069,91.2880,84.0811,1.5932,3.0691,12.5744,462.4010,407.0450,249.7304,93.9335,1189.8239,1095.8904,0.8539,-0.0483,5940.3998,4696.6732,3869.7691,2066.5362,14465.7534,12399.2172,1.1005,-0.1229,17.2720,17.6570
common_voice_en_18916.mp3,1.0100,13.1451,10.1431,9.4803,7.3030,60.8587,53.5556,3.3340,12.1149,8.6121,808.6648,845.4012,261.0905,140.9002,1174.1683,1033.2681,-0.7464,-0.0302,9236.6356,6340.5088,5253.6652,3522.5049,21651.6634,18129.1585,1.2312,0.0829,15.2321,18.0882
common_voice_en_541198.mp3,2.2000,24.2836,18.2576,17.1408,7.3030,91.2880,83.9850,1.6524,2.8776,14.8702,515.5666,469.6673,283.7663,93.9335,1174.1683,1080.2348,0.5460,-0.5734,9160.4341,8571.4286,4412.3609,3475.5382,21651.6634,18176.1252,0.8692,0.3123,26.1947,23.7357
common_voice_en_33000149.mp3,2.4700,24.0356,22.8220,9.2317,7.6073,68.4660,60.8587,1.4067,4.0304,8.3190,410.5945,375.7339,166.0758,125.2446,1127.2016,1001.9569,1.4582,2.6248,7102.5615,5855.1859,4307.5667,2285.7143,14465.7534,12180.0391,0.4336,-1.3590,20.2375,15.8704
common_voice_en_21962892.mp3,0.2500,19.2488,16.5978,8.9289,7.9381,45.6440,37.7059,1.2551,1.2456,8.5972,537.2994,516.6341,231.2672,187.8669,1080.2348,892.3679,0.8928,0.3666,14446.9667,12774.9511,6289.6574,3099.8043,21698.6301,18598.8258,-0.2108,-1.3301,34.3835,24.7527
common_voice_en_33319350.mp3,3.0400,17.9663,16.1097,10.7948,7.2069,91.2880,84.0811,3.1010,15.2403,7.7794,600.0618,532.2896,258.8208,93.9335,1189.8239,1095.8904,0.3597,-0.9248,6435.0603,5651.6634,3792.7767,2223.0920,14465.7534,12242.6614,0.8473,-0.5848,13.0214,11.7518
common_voice_en_683141.mp3,1.0100,19.9657,12.1717,18.2093,7.3030,91.2880,83.9850,2.4069,5.5145,17.5456,642.6537,704.5010,288.9130,93.9335,1174.1683,1080.2348,-0.2530,-0.8515,9358.4701,5636.0078,6867.9020,3569.4716,21698.6301,18129.1585,0.9461,-0.8770,25.1601,34.8124
common_voice_en_26160.mp3,0.6200,23.2822,15.2147,18.0524,7.6073,91.2880,83.6807,2.0026,4.4077,22.5575,552.9954,563.6008,299.1228,93.9335,1127.2016,1033.2681,0.3277,-0.9997,12921.9115,13244.6184,6622.0861,3334.6380,21698.6301,18363.9922,-0.1161,-1.4400,34.0162,37.5806
common_voice_en_32913846.mp3,1.2000,25.3104,21.9442,15.4923,7.6073,91.2880,83.6807,1.9296,4.8316,17.6069,458.9693,391.3894,255.1586,93.9335,1127.2016,1033.2681,1.0204,0.0861,4959.1650,3005.8708,3934.6615,1659.4912,14465.7534,12806.2622,1.5045,0.7232,13.9523,14.0294
common_voice_en_30453398.mp3,3.3100,19.3307,13.0411,14.3133,7.2069,91.2880,84.0811,2.4877,7.8149,10.9063,611.9392,657.5342,281.0590,93.9335,1189.8239,1095.8904,0.0457,-0.9917,4657.6052,3726.0274,2505.7623,2003.9139,14434.4423,12430.5284,2.0780,4.8256,10.7952,13.0893
common_voice_en_38293405.mp3,2.5800,22.2899,19.5617,13.5572,7.2069,91.2880,84.0811,2.1748,6.3223,12.5916,504.6193,438.3562,255.7326,93.9335,1189.8239,1095.8904,0.9593,0.3094,6613.8139,5510.7632,4050.6835,1628.1800,14465.7534,12837.5734,0.7763,-0.7490,18.2849,19.6162
common_voice_en_34939339.mp3,4.2400,23.1674,19.5617,11.0424,7.4017,91.2880,83.8863,2.2057,8.3080,9.0923,445.1501,438.3562,201.4214,93.9335,1158.5127,1064.5793,1.4521,2.2868,7290.9205,5667.3190,4284.4091,1878.6693,14465.7534,12587.0841,0.4238,-1.3108,20.0007,15.2386
common_voice_en_34815.mp3,0.8900,25.1714,20.2862,17.5777,8.2989,91.2880,82.9891,1.5929,2.8275,14.2390,502.9134,422.7006,280.5842,93.9335,1033.2681,939.3346,0.3718,-1.2144,13602.9376,14653.6204,6308.3377,4133.0724,21698.6301,17565.5577,-0.0773,-1.5062,41.2910,35.9086
common_voice_en_33055939.mp3,2.3900,19.6801,17.1165,12.3673,7.2069,91.2880,84.0811,2.3075,7.3586,12.0379,568.8411,500.9785,261.0055,93.9335,1189.8239,1095.8904,0.3402,-0.9543,4739.7752,2911.9374,3656.6374,1409.0020,14465.7534,13056.7515,1.6475,1.3464,9.6113,8.1400
common_voice_en_32259912.mp3,1.5600,25.5761,19.5617,17.2750,7.2069,91.2880,84.0811,1.9486,3.9756,19.5833,459.6317,438.3562,237.4547,93.9335,1189.8239,1095.8904,0.9392,1.0285,5417.2312,4884.5401,2955.8260,1659.4912,14434.4423,12774.9511,1.2588,1.3572,15.9208,16.6842
common_voice_en_36434835.mp3,2.2400,28.2213,24.8967,16.0245,7.8247,91.2880,83.4633,1.3874,2.3521,15.0843,407.1848,344.4227,224.0463,93.9335,1095.8904,1001.9569,1.0420,0.4810,7853.2290,6998.0431,3627.2104,1471.6243,14497.0646,13025.4403,0.1862,-0.7951,27.1638,21.3357
common_voice_en_37811146.mp3,2.3900,13.9701,11.4110,7.5389,7.2069,68.4660,61.2591,3.0152,14.7218,7.3755,731.4233,751.4677,258.0161,125.2446,1189.8239,1064.5793,-0.1355,-0.9584,7254.6242,7608.6106,3051.0385,2097.8474,14465.7534,12367.9061,0.2807,-0.7656,11.3497,7.4317
common_voice_en_37838712.mp3,2.7800,18.3286,14.4139,14.0855,7.2069,91.2880,84.0811,2.5322,7.3604,13.3509,648.8617,594.9119,299.5952,93.9335,1189.8239,1095.8904,0.1603,-0.8984,4833.8566,3162.4266,3214.2016,1565.5577,14465.7534,12900.1957,1.5379,1.1922,9.3941,9.4547
common_voice_en_10985.mp3,0.7500,18.4297,15.2147,9.0226,10.7398,60.8587,50.1189,2.2080,6.1485,8.3553,542.9354,563.6008,177.4390,140.9002,798.4344,657.5342,-0.3619,-0.9730,6741.9178,4602.7397,4246.8474,3334.6380,21698.6301,18363.9922,2.2439,4.6733,15.3836,13.6677
common_voice_en_617.mp3,0.8000,18.2688,13.0411,15.7383,7.9381,91.2880,83.3499,3.1623,10.3304,19.4836,626.4188,657.5342,225.1152,93.9335,1080.2348,986.3014,-0.5852,-0.0169,6442.6614,6598.8258,4437.3917,2630.1370,21510.7632,18880.6262,2.0666,4.1498,15.3492,28.1283
common_voice_en_30674063.mp3,3.2800,21.4288,18.9097,13.2711,7.2069,91.2880,84.0811,2.3581,7.7012,11.5574,521.5026,454.0117,248.2362,93.9335,1189.8239,1095.8904,0.6109,-0.4947,6910.1236,5088.0626,3913.1290,1346.3796,14465.7534,13119.3738,0.8275,-0.8362,18.0057,15.5804
